n,sigma,betas,model,rmse_forecast,rmse_beta,rmse_phi,rmse_sigma,divergent_trans,fr_true_pos,fr_false_pos,phi_true_pos,phi_false_pos,beta_true_pos,beta_false_pos,TPR_threshold,mod_run,prior
1095,1,0,hs,3.29412815068774,2.36616168271053,0.128867947993118,0.438707234195281,0,0.2,0.00523560209424084,0.8,0.4,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run93.rds,NA
1095,1,0,gauss,4.51704690968484,57723.3666974897,0.249300115331756,0.607429977885908,61,0.1,0.167539267015707,0.6,0.7,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run93.rds,NA
1095,1,0,arima,4.59813412847534,0.254939162527182,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,0,hs,2.19110359535302,0.819288332243134,0.0446358947242022,0.0421483391996483,3,0.363636363636364,0.00526315789473684,0.8,0,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run930.rds,NA
1095,1,0,gauss,2.32531226583258,0.713646778496681,0.0647856708631531,0.0542467976599133,2,0.454545454545455,0.157894736842105,0.8,0.3,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run930.rds,NA
1095,1,0,arima,3.20049092939263,0.849845645445438,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,2,hs,2.48193785473158,0.770224297139051,0.0657288562887771,0.0438128649727581,0,0.428571428571429,0.00515463917525773,0.8,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run931.rds,NA
365,1,2,gauss,5.08211968362092,150.166128456146,0.234542560670448,0.0905920974333086,0,0.285714285714286,0.134020618556701,0.4,0.1,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run931.rds,NA
365,1,2,arima,6.12805502353071,4.57221877319012,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,2.59061712932668,1.15947190766385,0.16814099885826,0.284826942792964,0,0.25,0,0.8,0.5,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run932.rds,NA
730,1,2,gauss,4.25417534824786,0.944220611493066,0.355413632436223,0.580601845071727,0,0.25,0.113989637305699,0.2,1,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run932.rds,NA
730,1,2,arima,9.3964727303357,2.71408447825391,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,2,hs,2.60919890351405,0.722234407414296,0.140158505808627,0.278503062892892,0,0.625,0.0103626943005181,0.8,0.3,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run933.rds,NA
1095,1,2,gauss,3.49154416268089,6962.87738625103,0.215379134479327,0.383670782140917,334,0.5,0.181347150259067,0.8,0.9,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run933.rds,NA
1095,1,2,arima,7.16505538268952,1.20121349566157,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,4.0648777477331,0.867605974228712,0.10306724117709,0.148883604331918,0,0,0,0.8,0.4,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run935.rds,NA
730,1,4,gauss,5.52456999003698,13264.0780475072,0.136364216610905,0.167871567796112,1048,0,0.218274111675127,0.8,0.6,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run935.rds,NA
730,1,4,arima,4.32524981846425,5.01523417096191,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,0,hs,2.34426816286904,4.18688610000547,0.106777693807835,0.178116935048413,3,0.583333333333333,0,0.4,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run937.rds,NA
365,1,0,gauss,4.91642007271829,180.95002861809,0.226784534547108,0.163998783975832,150,0.333333333333333,0.195767195767196,0,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run937.rds,NA
365,1,0,arima,7.29827722893272,6.26064580606703,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,3.4619390842895,2.55837364465846,0.153205402583007,0.526457823423677,0,0.583333333333333,0.0105820105820106,1,0.3,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run938.rds,NA
730,1,0,gauss,6.62018111580764,46023.0157449479,0.259134877611405,0.770585976378292,46,0.416666666666667,0.243386243386243,0.6,0.7,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run938.rds,NA
730,1,0,arima,5.5763245775008,1.4772015016365,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,3.18963581750689,1.09428895190859,0.122813416035274,0.34883335770968,0,0.125,0.0103626943005181,0.8,0.4,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run941.rds,NA
730,1,2,gauss,4.40485689807773,19901.9909334473,0.299441558471914,0.583479173839035,65,0.25,0.233160621761658,0.6,0.6,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run941.rds,NA
730,1,2,arima,8.02345610545213,2.56971551198154,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,4,hs,2.25596310678479,0.828547895790388,0.0368635826232001,0.0464076590527603,0,0,0,0.6,0,0.75,1,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run943.rds,NA
365,1,4,gauss,3.39481859164291,2487.26529804652,0.195973871116227,0.151790989596966,251,0,0.111675126903553,0.4,0,0.75,0,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run943.rds,NA
365,1,4,arima,5.75539757865752,5.89212549700721,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,2.51922157329042,0.464711121042367,0.16395143178623,0.185324039731059,1,0.25,0,0.8,0.2,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run944.rds,NA
730,1,4,gauss,2.62916268104506,4.89440794436141,0.160108035313622,0.15221216934019,73,0.5,0.192893401015228,0.2,0.9,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run944.rds,NA
730,1,4,arima,4.55243691407354,1.82915295084665,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,3.32982075348981,1.2821083772273,0.120313060214625,0.277267826554667,0,0.166666666666667,0.00529100529100529,0.8,0.3,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run947.rds,NA
730,1,0,gauss,9.53654408084025,27593.3873602778,0.142921704182044,0.43750162021867,175,0.0833333333333333,0.142857142857143,1,0.6,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run947.rds,NA
730,1,0,arima,6.85139185673706,0.385538954991953,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,2,hs,4.58879081870247,1.49818166507997,0.185040432761861,0.144379562170095,0,0.25,0.00518134715025907,1,0.1,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run949.rds,NA
365,1,2,gauss,6.50817347147834,1795.91586442773,0.306056097591703,0.271215802505845,214,0.25,0.0673575129533679,0.4,0.1,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run949.rds,NA
365,1,2,arima,3.62612945105755,7.89342113628497,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,3.49151685268714,0.696825946085279,0.077223207322816,0.615953140851647,0,0.714285714285714,0.00515463917525773,0.6,0.2,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run95.rds,NA
730,1,2,gauss,4.81729654361944,6073.78850814749,0.177098654353661,0.718244317924835,155,0.428571428571429,0.185567010309278,0.8,0.9,0.333333333333333,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run95.rds,NA
730,1,2,arima,5.74804348287368,1.17372941387128,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,3.40810698246325,0.969390640349602,0.0652920462425583,0.121246631425356,0,0.25,0.00518134715025907,0.8,0.1,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run950.rds,NA
730,1,2,gauss,6.94868835153805,9724.35558228909,0.132610570217489,0.241847978629563,103,0.125,0.176165803108808,0.8,0.6,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run950.rds,NA
730,1,2,arima,5.7866024733186,0.869230203657229,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,2,hs,1.7756991938112,0.310373233614909,0.0410228169621283,0.0595901763560479,0,0.285714285714286,0.00515463917525773,0.6,0,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run951.rds,NA
1095,1,2,gauss,2.1175165184013802,2.25880453153659,0.0760813757948324,0.0915331260938465,79,0.285714285714286,0.154639175257732,0.6,0.3,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run951.rds,NA
1095,1,2,arima,4.08128242372837,3.06677720499834,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,4,hs,6.22064721640362,0.974389061535841,0.109343097315309,0.206166705345256,0,0,0,0.4,0.1,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run952.rds,NA
365,1,4,gauss,6.41355053344053,14413.3468299237,0.238448141788303,0.121500777910546,1063,0,0.182741116751269,0.8,0.6,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run952.rds,NA
365,1,4,arima,3.47534396282537,2.94266185799552,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,2.81786752038785,0.400062772879251,0.0378146349234728,0.0232344620659229,1,0,0,1,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run953.rds,NA
730,1,4,gauss,3.116628670861,32.2045240363791,0.0722047079422303,0.0296441229914613,167,0,0.238578680203046,1,0,0.6,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run953.rds,NA
730,1,4,arima,2.23366520953883,3.00118975656787,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,4,hs,2.20839439614825,0.472428377893651,0.0234145489894418,0.0418096384070035,0,0.75,0,0.8,0,0.75,1,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run954.rds,NA
1095,1,4,gauss,2.7005340156691102,2789.12944737261,0.057520002276721,0.0524905715640271,1095,0.5,0.243654822335025,1,0.2,0.75,1,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run954.rds,NA
1095,1,4,arima,2.8419287375524,2.08607912093547,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,0,hs,3.37803511645558,3.53378620766015,0.125601963057691,0.207304712132906,0,0.1,0,0.8,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run955.rds,NA
365,1,0,gauss,6.91372806286501,15652.6430488667,0.194160512099618,0.109146572730647,78,0.5,0.225130890052356,0.2,0.3,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run955.rds,NA
365,1,0,arima,7.91954072450138,2.46736024048609,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,2.90921131293834,1.55209860027216,0.0483133144895826,0.1344577613215,19,0.2,0.00523560209424084,0.4,0.2,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run956.rds,NA
730,1,0,gauss,7.11877207763799,10786.5928451593,0.0807755057997686,0.199598767724539,239,0.2,0.151832460732984,0.6,0.6,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run956.rds,NA
730,1,0,arima,3.79702940912322,1.23795606674591,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,0,hs,3.11893543199384,2.47612240326295,0.0997532520524871,0.570402682982725,0,0.0909090909090909,0.00526315789473684,0.8,0.4,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run957.rds,NA
1095,1,0,gauss,6.1153705877593,50186.9011461526,0.185696015963171,0.842669823588347,117,0,0.173684210526316,0.6,0.8,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run957.rds,NA
1095,1,0,arima,6.2499563568583,0.763858003614887,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,2.97965744309716,1.21472311775254,0.161816043232279,0.205311869637969,0,0.5,0,1,0.2,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run959.rds,NA
730,1,2,gauss,3.85564403460789,26329.1705313967,0.195171953714122,0.341633657125798,1047,0.375,0.227979274611399,1,0.6,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run959.rds,NA
730,1,2,arima,4.82622247308277,4.24719840489954,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,4,hs,3.02164236871623,1.25065971594361,0.0403653033243021,0.0396090280464776,0,0,0,0.6,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run961.rds,NA
365,1,4,gauss,9.11081413503621,5853.72249321686,0.29701178803705,0.0915170055652295,229,0,0.197969543147208,0.2,0.5,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run961.rds,NA
365,1,4,arima,3.28349149792995,6.41369276954651,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,3.58003738287711,0.735603548458066,0.0678727641902612,0.0358004028998828,10,0.333333333333333,0,0.8,0,1,0,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run962.rds,NA
730,1,4,gauss,3.4568885859811598,4303.10895320899,0.153000118842662,0.0489256822502381,258,0.333333333333333,0.217171717171717,0.8,0.2,1,0,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run962.rds,NA
730,1,4,arima,2.86586050793547,1.188617711907,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,4,hs,2.64922436699767,0.666075895904457,0.0372740792880969,0.0212280401442288,3,0.5,0,1,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run963.rds,NA
1095,1,4,gauss,2.77086476239353,1789.4144657134,0.058674904953192,0.0232527367734524,148,0.5,0.253807106598985,1,0.1,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run963.rds,NA
1095,1,4,arima,2.7502169615469,1.52895149916255,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,3.45626794710004,1.47262216929245,0.0343541137542073,0.169181141012337,0,0.416666666666667,0,0.8,0,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run965.rds,NA
730,1,0,gauss,4.51292289269655,24260.7907271272,0.18095593387354,0.332131629597175,135,0.416666666666667,0.201058201058201,1,0.8,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run965.rds,NA
730,1,0,arima,5.35891724774291,1.21176829255865,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,2,hs,2.6058846738229,1.06310439135847,0.0527204000424702,0.0901250832606373,0,0.285714285714286,0.00515463917525773,0.8,0,0.5,0,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run967.rds,NA
365,1,2,gauss,3.40084639537189,202.041240507562,0.190777799655518,0.112642477942161,79,0.285714285714286,0.149484536082474,0.4,0,0.5,1,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run967.rds,NA
365,1,2,arima,6.56077223222444,4.41643871913175,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,5.24676748981491,1.3512599872684,0.0758723423962342,0.0392714320861449,1,0.285714285714286,0,1,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run968.rds,NA
730,1,2,gauss,5.48616736908397,8149.29852768966,0.126710268783891,0.0396686795110561,51,0.428571428571429,0.28350515463917503,1,0.2,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run968.rds,NA
730,1,2,arima,5.65758953385346,5.28103728880572,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,2,hs,2.8315259924347,1.32376732245157,0.0451764697459503,0.0741787388500215,1,0.375,0.0103626943005181,1,0,0.5,0,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run969.rds,NA
1095,1,2,gauss,5.08163148602051,6561.70510919267,0.0993783754717308,0.173299541899788,167,0.125,0.160621761658031,1,0.6,0.5,0,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run969.rds,NA
1095,1,2,arima,5.16790043096987,2.40090711787619,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,4,hs,2.45712573666608,0.75353002373391,0.0576728568233269,0.0441231881479858,1,0.25,0,0.6,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run97.rds,NA
365,1,4,gauss,3.79768575446211,251.483560550159,0.228561304665285,0.0992092317393765,254,0.25,0.121827411167513,0.6,0,0.6,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run97.rds,NA
365,1,4,arima,1.92284528531381,5.81689105228194,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,3.06375955682079,1.03585166787106,0.0552773419523338,0.106499616458786,0,0.5,0,1,0.1,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run971.rds,NA
730,1,4,gauss,4.61739674915659,4739.73795941126,0.0874393009382918,0.10836549539217,265,0.5,0.203045685279188,1,0.2,0.6,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run971.rds,NA
730,1,4,arima,2.95887693647919,9.49226609100051,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,0,hs,3.8576288127339,1.85438665273838,0.0909048285737354,0.400118056679455,0,0.272727272727273,0.0105263157894737,0.8,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run973.rds,NA
365,1,0,gauss,26.1201029816843,46012.0855502139,0.245613445278041,0.772999833138463,161,0.181818181818182,0.226315789473684,0.4,0.8,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run973.rds,NA
365,1,0,arima,10.0738827249386,0.603260746049965,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,3.16022593410631,1.4543294031903,0.137319434104607,0.444124504769279,1,0.272727272727273,0.0105263157894737,0.6,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run974.rds,NA
730,1,0,gauss,7.38943134687514,8690.83643995927,0.13938506814049,0.510437568624044,1399,0.454545454545455,0.215789473684211,0.8,0.4,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run974.rds,NA
730,1,0,arima,3.86324558125099,0.100869074950685,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,0,hs,3.47791323626544,1.91534960802397,0.126141007130531,0.251461316279386,1,0.416666666666667,0.00529100529100529,0.8,0.4,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run975.rds,NA
1095,1,0,gauss,9.50404159738402,13322.3928074452,0.212155532930158,0.405410123139963,128,0.333333333333333,0.153439153439153,1,0.8,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run975.rds,NA
1095,1,0,arima,5.85939571799865,1.11022978346067,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,3.20924117040833,1.05549690591203,0.0634588205891163,0.0618442969816903,2,0.25,0,1,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run977.rds,NA
730,1,2,gauss,3.6293358691779,2699.93530234481,0.0757575988806795,0.0768829939167571,218,0.25,0.196891191709845,1,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run977.rds,NA
730,1,2,arima,3.11074535218357,2.27168654605953,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,4,hs,2.2616832691919,0.466500828411105,0.0720512724532643,0.125721265143808,9,0.5,0.0152284263959391,1,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run979.rds,NA
365,1,4,gauss,3.44121760313343,25.4116981030408,0.247940122204564,0.244106555636548,204,0.5,0.0304568527918782,0.2,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run979.rds,NA
365,1,4,arima,1.93636680879351,2.85920246585457,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,2.05722813870597,0.562989946388622,0.0415902972847847,0.0262747227478133,2,0,0,0.8,0,1,0.5,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run98.rds,NA
730,1,4,gauss,2.11707083690702,1.09587389358907,0.0732372322908977,0.0283099153734885,12,0,0.228426395939086,0.8,0,1,0.5,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run98.rds,NA
730,1,4,arima,2.3180288888371,2.93271179108775,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,3.69543852828646,0.945292093513606,0.150438164413151,0.303668438826284,0,0,0,0.6,0.1,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run980.rds,NA
730,1,4,gauss,3.84597759031406,16614.2194406718,0.217335276975388,0.367277027811671,3,0,0.203045685279188,0.6,0.9,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run980.rds,NA
730,1,4,arima,4.6562697118507,65.1550279817605,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,3.39667913673938,1.65106509161949,0.206779283257279,0.333260515686084,0,0.363636363636364,0.00526315789473684,0.8,0.3,NA,0,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run983.rds,NA
730,1,0,gauss,4.29768135931451,6616.82305868008,0.371121924856441,0.442529117932617,461,0.363636363636364,0.2,0.4,0.7,NA,0,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run983.rds,NA
730,1,0,arima,5.40899226202878,0.0305604348355577,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,2,hs,3.00192927168498,1.1439966800225,0.110526084578974,0.0913005589338877,0,0.5,0.0259067357512953,0.8,0,0.666666666666667,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run985.rds,NA
365,1,2,gauss,23.4288430313001,28743.0239750714,0.305464078003012,0.511006924337183,130,0.25,0.119170984455959,0.4,0.7,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run985.rds,NA
365,1,2,arima,8.53195002185915,1.58093813778016,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,2,hs,2.67891135627941,0.887126305556057,0.049078940405316,0.0274669408012999,0,0.25,0.00518134715025907,1,0,0.5,0,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run986.rds,NA
730,1,2,gauss,5.13192377797905,13131.6054341978,0.0722127648971365,0.0381197256994251,64,0.375,0.22279792746114,1,0.2,0.5,0,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run986.rds,NA
730,1,2,arima,3.49419094857698,1.04729665511493,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,2,hs,1.81053753518038,0.180291132780195,0.0521457590361009,0.113941947145173,0,0,0,0.8,0,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run987.rds,NA
1095,1,2,gauss,2.33140215219988,0.277950089317887,0.123559378101891,0.192431354624666,0,0.25,0.186528497409326,0.6,0.3,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run987.rds,NA
1095,1,2,arima,4.28574888473449,0.201641759342048,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,4,hs,2.07899977723059,0.533194295695573,0.0429087736016337,0.0937140064919831,2,0,0,0.4,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run988.rds,NA
365,1,4,gauss,3.40126812876599,264.432034764364,0.206775542595669,0.108283145146664,212,0.333333333333333,0.166666666666667,0.2,0.1,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run988.rds,NA
365,1,4,arima,1.33268251234599,3.8868389595076,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,4,hs,3.63544447033539,1.25862399994325,0.0525161017100275,0.0312132667406118,2,0,0.0050761421319797,1,0.1,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run989.rds,NA
730,1,4,gauss,3.54482127060339,5481.52151245923,0.0970984616455498,0.077881589365498,123,0.25,0.177664974619289,1,0.3,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run989.rds,NA
730,1,4,arima,3.5647966969336,3.12043864495116,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,4,hs,2.40349035476985,0.962114835545652,0.0281728046231539,0.0358581299588989,0,0,0,1,0,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run99.rds,NA
1095,1,4,gauss,2.97703911316363,3838.95258600447,0.0604679722034885,0.0379521911039429,1113,0,0.253807106598985,1,0.4,0.8,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run99.rds,NA
1095,1,4,arima,4.36448632358646,7.3025614900066,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
1095,1,4,hs,3.50441404260023,0.712421311234804,0.0420772860394784,0.0237899624607894,1,0.25,0,0.8,0.2,1,1,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run990.rds,NA
1095,1,4,gauss,4.1551324174161,1.62030321716237,0.0652150670324927,0.0303331101901542,14,0,0.228426395939086,0.8,0.4,1,1,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run990.rds,NA
1095,1,4,arima,3.92989554681721,1.43455634624903,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
365,1,0,hs,3.39434038240136,2.11847351280068,0.112502950660826,0.262163998353379,0,0,0,0.6,0.1,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run991.rds,NA
365,1,0,gauss,7.51696507331551,14733.3230767604,0.216142207017892,0.155564129962366,189,0,0.215789473684211,0.6,0.2,0,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run991.rds,NA
365,1,0,arima,8.97804556537455,15.3923884259075,NA,NA,NA,0,0,NA,NA,NA,NA,0.9,NA,NA
730,1,0,hs,4.59292483634175,1.25266401040243,0.433030981596577,0.705850395491217,0,0.727272727272727,0.00526315789473684,0.4,0.2,1,NA,0.9,Data/aquatic_sim_data/ARp_err_sims_01_03/simdat_run992.rds,NA
